date,trans0,trans2,comm0,comm2,zan0,zan2,r
2019-09-26,1781,883,16005,4404,544636,71717,0.12042675774835555
2019-09-27,62,1345,286,2266,1656,11860,0.8853218884120172
2019-09-28,0,102,0,59,0,428,1.0
2019-09-29,237,5196,450,6754,2500,88847,0.969351054008309
2019-09-30,37,570,50,380,125,1920,0.9312134977287476
2019-09-31,243,61710,172,8882,1527,78033,0.9871020874427996
2019-10-01,0,175,0,585,0,1964,1.0
2019-10-02,42,34,47,327,146,1524,0.8891509433962265
2019-10-03,0,339,0,352,0,3855,1.0
2019-10-04,0,92,0,108,0,1211,1.0
2019-10-05,0,83,0,173,0,805,1.0
2019-10-06,70,325,162,317,2593,1924,0.47597848265627896
2019-10-07,0,0,0,0,0,0,0
2019-10-08,0,144,0,827,0,11463,1.0
2019-10-09,139,136,283,357,2175,1821,0.471187130930564
2019-10-10,0,420,0,759,0,9843,1.0
2019-10-11,23,124,74,269,729,1079,0.6405570060922542
2019-10-12,38,46,505,23,2864,106,0.04885538805136795
2019-10-13,54,1340,233,4734,1078,106093,0.9879769580382624
2019-10-14,110,705,121,659,2007,6484,0.7781082688875669
2019-10-15,435,490,312,750,4219,15484,0.7710465652374366
2019-10-16,46,316,112,472,355,38474,0.9871024512884978
2019-10-17,180,447,272,1036,1674,6518,0.7900661597709094
2019-10-18,229,511,532,1575,1876,6250,0.7596828579239953
2019-10-19,0,974,0,1649,0,52631,1.0
2019-10-20,0,157,0,64,0,437,1.0
2019-10-21,0,1048,0,1804,0,14998,1.0
2019-10-22,15,310,537,1004,996,3921,0.7717823971693941
2019-10-23,68,4639,529,7341,8108,59679,0.8916803543875367
2019-10-24,56,758,210,968,1750,3290,0.7133105802047781
2019-10-25,0,616,0,276,0,436,1.0
2019-10-26,122,856,516,933,7770,4094,0.4116576866559373
2019-10-27,145,459,177,356,1882,2846,0.6242114236999148
2019-10-28,168,2511,774,3523,7866,18980,0.7395777896043995
2019-10-29,0,1411,0,2030,0,9063,1.0
2019-10-30,0,2988,0,3682,0,19073,1.0
2019-10-31,0,585,0,725,0,1648,1.0
2019-11-01,0,19018,0,21448,0,229160,1.0
2019-11-02,0,0,0,0,0,0,0
2019-11-03,0,24,0,82,0,457,1.0
2019-11-04,78,4414,1077,996,3744,3453,0.6440197645691034
2019-11-05,0,200,0,686,0,13102,1.0
2019-11-06,0,264,0,690,0,7334,1.0
2019-11-07,19,94,44,165,95,1128,0.8977346278317152
2019-11-08,0,1057,0,1717,0,12383,1.0
2019-11-09,45,75,565,387,2844,1062,0.30614704700683004
2019-11-10,125,18764,607,9981,1010,73340,0.9832220905930057
2019-11-11,0,742,0,869,0,377,1.0
2019-11-12,10,628,54,181,896,332,0.5430747263207997
2019-11-13,9,34,279,192,843,783,0.47149532710280373
2019-11-14,27,453,121,571,538,1754,0.8019630484988453
2019-11-15,0,2198,0,2117,0,5957,1.0
2019-11-16,59,622,210,900,7348,6059,0.49881563363600473
2019-11-17,0,604,0,987,0,5110,1.0
2019-11-18,393,5091,577,3152,10383,12683,0.648285262864401
2019-11-19,0,15019,0,6916,0,37307,1.0
2019-11-20,52,29112,296,3597,417,14827,0.9841618185958882
2019-11-21,33,485,296,567,2109,10355,0.8239075478512098
2019-11-22,0,2481,0,2916,0,34524,1.0
2019-11-23,166,267,2188,1180,1264,4009,0.6012783777826758
2019-11-24,435,18,885,125,7104,623,0.08335146898803046
2019-11-25,0,170,0,632,0,2566,1.0
2019-11-26,356,4012,449,14246,4662,93080,0.9531954967681178
2019-11-27,10875,619,4374,828,4470,2612,0.17070401211203634
2019-11-28,0,12146,0,8531,0,29213,1.0
2019-11-29,139,29432,238,3779,1529,19220,0.9649226125844268
2019-11-30,202,29777,871,2895,4439,24549,0.9121355586373998
2019-12-01,11362,92,32456,201,339176,2921,0.008321940508741403
2019-12-02,0,0,0,0,0,0,0
2019-12-03,6407,24761,509,10150,145383,95779,0.46182007074479925
2019-12-04,0,32751,0,1769,0,8815,1.0
2019-12-05,0,82632,0,4125,0,60277,1.0
2019-12-06,155,25600,450,3827,4499,60383,0.9462250036875487
2019-12-07,158,60147,393,2561,6184,17236,0.922299518914616
2019-12-08,0,209,0,289,0,1158,1.0
2019-12-09,380,0,560,0,7158,0,0.0
2019-12-10,123,90304,189,9811,1525,67811,0.9891790319445345
2019-12-11,264,4210,181,5356,1551,54927,0.969979996691182
2019-12-12,481,45071,271,13318,1643,56864,0.9796426628586972
2019-12-13,39,5711,111,6496,490,8926,0.9706057961695678
2019-12-14,9,272,76,1092,3200,7962,0.7395131234636428
2019-12-15,361,3152,651,1836,6356,27301,0.8142068235116121
2019-12-16,26,1602,64,2199,313,7823,0.9664920595327181
2019-12-17,99,6027,252,5352,9523,25026,0.7866418894098836
2019-12-18,0,308,0,649,0,2380,1.0
2019-12-19,309,2335,925,5532,31293,74948,0.7179951795529815
2019-12-20,12,2544,239,5248,2404,10095,0.8707526044202123
2019-12-21,197,2682,1406,3159,5249,3956,0.5884437503753979
2019-12-22,0,21264,0,8406,0,22753,1.0
2019-12-23,372,5103,396,6819,1428,13775,0.9212705696769798
2019-12-24,152,364,1174,411,8153,808,0.1431025131079371
2019-12-25,27,11823,66,20336,555,38497,0.9909121507909795
2019-12-26,0,15527,0,3376,0,20562,1.0
2019-12-27,0,3421,0,9657,0,23106,1.0
2019-12-28,18,0,61,0,2956,0,0.0
2019-12-29,368,310,380,281,1663,785,0.36334829680485875
2019-12-30,100,7665,182,6673,5942,11755,0.8074078658291302
2019-12-31,203,3965,2379,2826,8305,7654,0.5702273803884415
